NCTId,gpt4o_zs_gen_scores,gpt4o_ts_gen_scores,llama3_70b_it_zs_gen_scores,llama3_70b_it_ts_gen_scores
NCT02237079,"{""precision"": 0.625, ""recall"": 0.35714285714285715, ""f1"": 0.45454545454545453}","{""precision"": 0.5333333333333333, ""recall"": 0.5714285714285714, ""f1"": 0.5517241379310344}","{""precision"": 0.2857142857142857, ""recall"": 0.42857142857142855, ""f1"": 0.34285714285714286}","{""precision"": 0.5, ""recall"": 0.42857142857142855, ""f1"": 0.4615384615384615}"
NCT02237157,"{""precision"": 0.09090909090909091, ""recall"": 0.3333333333333333, ""f1"": 0.14285714285714288}","{""precision"": 0.25, ""recall"": 0.6666666666666666, ""f1"": 0.36363636363636365}","{""precision"": 0.1, ""recall"": 0.3333333333333333, ""f1"": 0.15384615384615383}","{""precision"": 0.15, ""recall"": 0.5, ""f1"": 0.23076923076923075}"
NCT02239679,"{""precision"": 0.13333333333333333, ""recall"": 0.3333333333333333, ""f1"": 0.19047619047619044}","{""precision"": 0.4444444444444444, ""recall"": 0.6666666666666666, ""f1"": 0.5333333333333333}","{""precision"": 0.17647058823529413, ""recall"": 0.5, ""f1"": 0.2608695652173913}","{""precision"": 0.2727272727272727, ""recall"": 0.5, ""f1"": 0.3529411764705882}"
NCT02243202,"{""precision"": 0.2857142857142857, ""recall"": 0.75, ""f1"": 0.4137931034482759}","{""precision"": 0.6, ""recall"": 0.75, ""f1"": 0.6666666666666665}","{""precision"": 0.35294117647058826, ""recall"": 0.75, ""f1"": 0.48}","{""precision"": 0.75, ""recall"": 0.75, ""f1"": 0.75}"
NCT02244424,"{""precision"": 0.42857142857142855, ""recall"": 0.375, ""f1"": 0.39999999999999997}","{""precision"": 0.6, ""recall"": 0.375, ""f1"": 0.4615384615384615}","{""precision"": 0.5, ""recall"": 0.4375, ""f1"": 0.4666666666666667}","{""precision"": 0.6923076923076923, ""recall"": 0.5625, ""f1"": 0.6206896551724138}"
NCT02246413,"{""precision"": 0.17857142857142858, ""recall"": 0.625, ""f1"": 0.2777777777777778}","{""precision"": 0.35294117647058826, ""recall"": 0.75, ""f1"": 0.48}","{""precision"": 0.3125, ""recall"": 0.625, ""f1"": 0.4166666666666667}","{""precision"": 0.46153846153846156, ""recall"": 0.75, ""f1"": 0.5714285714285714}"
NCT02248688,"{""precision"": 0.25, ""recall"": 0.3333333333333333, ""f1"": 0.28571428571428575}","{""precision"": 0.6, ""recall"": 0.3, ""f1"": 0.4}","{""precision"": 0.35714285714285715, ""recall"": 0.5, ""f1"": 0.41666666666666663}","{""precision"": 0.42857142857142855, ""recall"": 0.3, ""f1"": 0.3529411764705882}"
NCT02248714,"{""precision"": 0.4, ""recall"": 0.3157894736842105, ""f1"": 0.35294117647058826}","{""precision"": 0.6, ""recall"": 0.3157894736842105, ""f1"": 0.41379310344827586}","{""precision"": 0.5, ""recall"": 0.3157894736842105, ""f1"": 0.3870967741935484}","{""precision"": 0.7142857142857143, ""recall"": 0.2631578947368421, ""f1"": 0.3846153846153846}"
NCT02248857,"{""precision"": 0.13333333333333333, ""recall"": 0.3333333333333333, ""f1"": 0.19047619047619044}","{""precision"": 0.25, ""recall"": 0.5, ""f1"": 0.3333333333333333}","{""precision"": 0.26666666666666666, ""recall"": 0.6666666666666666, ""f1"": 0.3809523809523809}","{""precision"": 0.3333333333333333, ""recall"": 0.5, ""f1"": 0.4}"
NCT02248961,"{""precision"": 0.5263157894736842, ""recall"": 1.0, ""f1"": 0.6896551724137931}","{""precision"": 0.6, ""recall"": 0.9, ""f1"": 0.7200000000000001}","{""precision"": 0.7142857142857143, ""recall"": 0.9090909090909091, ""f1"": 0.8}","{""precision"": 0.6923076923076923, ""recall"": 0.9, ""f1"": 0.7826086956521738}"
NCT02249091,"{""precision"": 0.23529411764705882, ""recall"": 0.6666666666666666, ""f1"": 0.3478260869565218}","{""precision"": 0.4, ""recall"": 1.0, ""f1"": 0.5714285714285715}","{""precision"": 0.2857142857142857, ""recall"": 0.6666666666666666, ""f1"": 0.4}","{""precision"": 0.42857142857142855, ""recall"": 1.0, ""f1"": 0.6}"
NCT02251717,"{""precision"": 0.6153846153846154, ""recall"": 0.6666666666666666, ""f1"": 0.64}","{""precision"": 0.8, ""recall"": 0.6666666666666666, ""f1"": 0.7272727272727272}","{""precision"": 0.6, ""recall"": 0.75, ""f1"": 0.6666666666666665}","{""precision"": 0.4117647058823529, ""recall"": 0.5833333333333334, ""f1"": 0.4827586206896552}"
NCT02258074,"{""precision"": 0.3333333333333333, ""recall"": 0.3888888888888889, ""f1"": 0.358974358974359}","{""precision"": 0.6923076923076923, ""recall"": 0.5, ""f1"": 0.5806451612903226}","{""precision"": 0.23076923076923078, ""recall"": 0.3333333333333333, ""f1"": 0.27272727272727276}","{""precision"": 0.2608695652173913, ""recall"": 0.3333333333333333, ""f1"": 0.2926829268292683}"
NCT02258373,"{""precision"": 0.25, ""recall"": 0.46153846153846156, ""f1"": 0.32432432432432434}","{""precision"": 0.3888888888888889, ""recall"": 0.5384615384615384, ""f1"": 0.45161290322580644}","{""precision"": 0.35714285714285715, ""recall"": 0.38461538461538464, ""f1"": 0.3703703703703704}","{""precision"": 0.3125, ""recall"": 0.35714285714285715, ""f1"": 0.3333333333333333}"
NCT02259010,"{""precision"": 0.2857142857142857, ""recall"": 0.25, ""f1"": 0.26666666666666666}","{""precision"": 0.3, ""recall"": 0.375, ""f1"": 0.33333333333333326}","{""precision"": 0.25, ""recall"": 0.25, ""f1"": 0.25}","{""precision"": 0.4166666666666667, ""recall"": 0.625, ""f1"": 0.5}"
NCT02260531,"{""precision"": 0.2413793103448276, ""recall"": 0.5384615384615384, ""f1"": 0.3333333333333333}","{""precision"": 0.5714285714285714, ""recall"": 0.6153846153846154, ""f1"": 0.5925925925925927}","{""precision"": 0.35714285714285715, ""recall"": 0.35714285714285715, ""f1"": 0.35714285714285715}","{""precision"": 0.6363636363636364, ""recall"": 0.5384615384615384, ""f1"": 0.5833333333333334}"
NCT02269943,"{""precision"": 0.17391304347826086, ""recall"": 0.5, ""f1"": 0.25806451612903225}","{""precision"": 0.5454545454545454, ""recall"": 0.8571428571428571, ""f1"": 0.6666666666666665}","{""precision"": 0.25, ""recall"": 0.625, ""f1"": 0.35714285714285715}","{""precision"": 0.2631578947368421, ""recall"": 0.7142857142857143, ""f1"": 0.3846153846153846}"
NCT02270255,"{""precision"": 0.15789473684210525, ""recall"": 0.42857142857142855, ""f1"": 0.23076923076923078}","{""precision"": 0.2727272727272727, ""recall"": 0.42857142857142855, ""f1"": 0.33333333333333326}","{""precision"": 0.3076923076923077, ""recall"": 0.5714285714285714, ""f1"": 0.4}","{""precision"": 0.3, ""recall"": 0.42857142857142855, ""f1"": 0.3529411764705882}"
NCT02273180,"{""precision"": 0.3888888888888889, ""recall"": 0.6363636363636364, ""f1"": 0.4827586206896552}","{""precision"": 0.46153846153846156, ""recall"": 0.5454545454545454, ""f1"": 0.4999999999999999}","{""precision"": 0.4166666666666667, ""recall"": 0.45454545454545453, ""f1"": 0.43478260869565216}","{""precision"": 0.5, ""recall"": 0.45454545454545453, ""f1"": 0.47619047619047616}"
NCT02274844,"{""precision"": 0.5, ""recall"": 0.6923076923076923, ""f1"": 0.5806451612903226}","{""precision"": 0.7, ""recall"": 0.5384615384615384, ""f1"": 0.608695652173913}","{""precision"": 0.6111111111111112, ""recall"": 0.8461538461538461, ""f1"": 0.7096774193548387}","{""precision"": 0.5555555555555556, ""recall"": 0.38461538461538464, ""f1"": 0.4545454545454546}"
NCT02274948,"{""precision"": 0.25, ""recall"": 0.5, ""f1"": 0.3333333333333333}","{""precision"": 0.4444444444444444, ""recall"": 0.6666666666666666, ""f1"": 0.5333333333333333}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}","{""precision"": 0.5, ""recall"": 0.6666666666666666, ""f1"": 0.5714285714285715}"
NCT02276872,"{""precision"": 0.07142857142857142, ""recall"": 0.3333333333333333, ""f1"": 0.11764705882352941}","{""precision"": 0.2, ""recall"": 0.5, ""f1"": 0.28571428571428575}","{""precision"": 0.2222222222222222, ""recall"": 0.6666666666666666, ""f1"": 0.3333333333333333}","{""precision"": 0.14285714285714285, ""recall"": 0.3333333333333333, ""f1"": 0.2}"
NCT02277548,"{""precision"": 0.13333333333333333, ""recall"": 0.3333333333333333, ""f1"": 0.19047619047619044}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}","{""precision"": 0.2222222222222222, ""recall"": 0.6666666666666666, ""f1"": 0.3333333333333333}","{""precision"": 0.25, ""recall"": 0.5, ""f1"": 0.3333333333333333}"
NCT02277691,"{""precision"": 0.5217391304347826, ""recall"": 0.7058823529411765, ""f1"": 0.6}","{""precision"": 0.5333333333333333, ""recall"": 0.47058823529411764, ""f1"": 0.5}","{""precision"": 0.5263157894736842, ""recall"": 0.5882352941176471, ""f1"": 0.5555555555555555}","{""precision"": 0.5, ""recall"": 0.5882352941176471, ""f1"": 0.5405405405405405}"
NCT02278471,"{""precision"": 0.29411764705882354, ""recall"": 0.8333333333333334, ""f1"": 0.4347826086956522}","{""precision"": 0.5, ""recall"": 1.0, ""f1"": 0.6666666666666666}","{""precision"": 0.16666666666666666, ""recall"": 0.5, ""f1"": 0.25}","{""precision"": 0.4166666666666667, ""recall"": 0.8333333333333334, ""f1"": 0.5555555555555556}"
NCT02278939,"{""precision"": 0.18181818181818182, ""recall"": 0.3333333333333333, ""f1"": 0.23529411764705885}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}","{""precision"": 0.125, ""recall"": 0.3333333333333333, ""f1"": 0.18181818181818182}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}"
NCT02279160,"{""precision"": 0.46153846153846156, ""recall"": 0.4, ""f1"": 0.42857142857142855}","{""precision"": 0.5714285714285714, ""recall"": 0.5333333333333333, ""f1"": 0.5517241379310344}","{""precision"": 0.7857142857142857, ""recall"": 0.7333333333333333, ""f1"": 0.7586206896551724}","{""precision"": 0.8333333333333334, ""recall"": 0.625, ""f1"": 0.7142857142857143}"
NCT02279394,"{""precision"": 0.0967741935483871, ""recall"": 0.42857142857142855, ""f1"": 0.15789473684210525}","{""precision"": 0.29411764705882354, ""recall"": 0.7142857142857143, ""f1"": 0.4166666666666667}","{""precision"": 0.14285714285714285, ""recall"": 0.42857142857142855, ""f1"": 0.21428571428571427}","{""precision"": 0.23809523809523808, ""recall"": 0.7142857142857143, ""f1"": 0.35714285714285715}"
NCT02279745,"{""precision"": 0.3684210526315789, ""recall"": 0.7, ""f1"": 0.48275862068965514}","{""precision"": 0.35714285714285715, ""recall"": 0.5, ""f1"": 0.41666666666666663}","{""precision"": 0.5, ""recall"": 0.7, ""f1"": 0.5833333333333334}","{""precision"": 0.42857142857142855, ""recall"": 0.6, ""f1"": 0.5}"
NCT02285062,"{""precision"": 0.25, ""recall"": 0.2727272727272727, ""f1"": 0.2608695652173913}","{""precision"": 0.3333333333333333, ""recall"": 0.36363636363636365, ""f1"": 0.34782608695652173}","{""precision"": 0.25, ""recall"": 0.45454545454545453, ""f1"": 0.3225806451612903}","{""precision"": 0.36363636363636365, ""recall"": 0.36363636363636365, ""f1"": 0.36363636363636365}"
NCT02290106,"{""precision"": 0.35714285714285715, ""recall"": 0.625, ""f1"": 0.45454545454545453}","{""precision"": 0.42857142857142855, ""recall"": 0.75, ""f1"": 0.5454545454545454}","{""precision"": 0.35714285714285715, ""recall"": 0.625, ""f1"": 0.45454545454545453}","{""precision"": 0.38461538461538464, ""recall"": 0.625, ""f1"": 0.4761904761904762}"
NCT02290184,"{""precision"": 0.08333333333333333, ""recall"": 0.16666666666666666, ""f1"": 0.1111111111111111}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}","{""precision"": 0.1, ""recall"": 0.4, ""f1"": 0.16000000000000003}","{""precision"": 0.25, ""recall"": 0.6666666666666666, ""f1"": 0.36363636363636365}"
NCT02290925,"{""precision"": 0.16666666666666666, ""recall"": 0.3333333333333333, ""f1"": 0.2222222222222222}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}","{""precision"": 0.16666666666666666, ""recall"": 0.3333333333333333, ""f1"": 0.2222222222222222}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}"
NCT02292446,"{""precision"": 0.23076923076923078, ""recall"": 0.5, ""f1"": 0.3157894736842105}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}","{""precision"": 0.2857142857142857, ""recall"": 0.6666666666666666, ""f1"": 0.4}","{""precision"": 0.2727272727272727, ""recall"": 0.5, ""f1"": 0.3529411764705882}"
NCT02294474,"{""precision"": 0.3, ""recall"": 0.6, ""f1"": 0.4}","{""precision"": 0.45454545454545453, ""recall"": 0.5, ""f1"": 0.47619047619047616}","{""precision"": 0.4166666666666667, ""recall"": 0.5, ""f1"": 0.45454545454545453}","{""precision"": 0.5, ""recall"": 0.5, ""f1"": 0.5}"
NCT02298803,"{""precision"": 0.4375, ""recall"": 0.5384615384615384, ""f1"": 0.4827586206896552}","{""precision"": 0.5833333333333334, ""recall"": 0.5384615384615384, ""f1"": 0.5599999999999999}","{""precision"": 0.5, ""recall"": 0.5384615384615384, ""f1"": 0.5185185185185186}","{""precision"": 0.6, ""recall"": 0.46153846153846156, ""f1"": 0.5217391304347826}"
NCT02298946,"{""precision"": 0.12, ""recall"": 0.42857142857142855, ""f1"": 0.1875}","{""precision"": 0.1875, ""recall"": 0.42857142857142855, ""f1"": 0.26086956521739124}","{""precision"": 0.10526315789473684, ""recall"": 0.2857142857142857, ""f1"": 0.15384615384615385}","{""precision"": 0.14285714285714285, ""recall"": 0.42857142857142855, ""f1"": 0.21428571428571427}"
NCT02299388,"{""precision"": 0.125, ""recall"": 0.3333333333333333, ""f1"": 0.18181818181818182}","{""precision"": 0.3333333333333333, ""recall"": 0.6666666666666666, ""f1"": 0.4444444444444444}","{""precision"": 0.3076923076923077, ""recall"": 0.6666666666666666, ""f1"": 0.42105263157894735}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}"
NCT02299414,"{""precision"": 0.45, ""recall"": 0.6428571428571429, ""f1"": 0.5294117647058824}","{""precision"": 0.5454545454545454, ""recall"": 0.42857142857142855, ""f1"": 0.4799999999999999}","{""precision"": 0.42105263157894735, ""recall"": 0.5714285714285714, ""f1"": 0.48484848484848486}","{""precision"": 0.7, ""recall"": 0.5, ""f1"": 0.5833333333333334}"
NCT02299791,"{""precision"": 0.3333333333333333, ""recall"": 0.8333333333333334, ""f1"": 0.47619047619047616}","{""precision"": 0.21428571428571427, ""recall"": 0.5, ""f1"": 0.3}","{""precision"": 0.3076923076923077, ""recall"": 0.6666666666666666, ""f1"": 0.42105263157894735}","{""precision"": 0.3, ""recall"": 0.5, ""f1"": 0.37499999999999994}"
NCT02301416,"{""precision"": 0.19230769230769232, ""recall"": 0.7142857142857143, ""f1"": 0.30303030303030304}","{""precision"": 0.3, ""recall"": 0.42857142857142855, ""f1"": 0.3529411764705882}","{""precision"": 0.19047619047619047, ""recall"": 0.5714285714285714, ""f1"": 0.2857142857142857}","{""precision"": 0.4, ""recall"": 0.5714285714285714, ""f1"": 0.47058823529411764}"
NCT02302716,"{""precision"": 0.24, ""recall"": 0.6666666666666666, ""f1"": 0.3529411764705882}","{""precision"": 0.38461538461538464, ""recall"": 0.625, ""f1"": 0.4761904761904762}","{""precision"": 0.3333333333333333, ""recall"": 0.625, ""f1"": 0.43478260869565216}","{""precision"": 0.4166666666666667, ""recall"": 0.625, ""f1"": 0.5}"
NCT02304367,"{""precision"": 0.5, ""recall"": 0.8181818181818182, ""f1"": 0.6206896551724137}","{""precision"": 0.5454545454545454, ""recall"": 0.5454545454545454, ""f1"": 0.5454545454545454}","{""precision"": 0.5384615384615384, ""recall"": 0.6363636363636364, ""f1"": 0.5833333333333334}","{""precision"": 0.5882352941176471, ""recall"": 0.9090909090909091, ""f1"": 0.7142857142857143}"
NCT02305381,"{""precision"": 0.26666666666666666, ""recall"": 0.4, ""f1"": 0.32}","{""precision"": 0.5, ""recall"": 0.6, ""f1"": 0.5454545454545454}","{""precision"": 0.29411764705882354, ""recall"": 0.5, ""f1"": 0.37037037037037035}","{""precision"": 0.5454545454545454, ""recall"": 0.6, ""f1"": 0.5714285714285713}"
NCT02309112,"{""precision"": 0.625, ""recall"": 0.8333333333333334, ""f1"": 0.7142857142857143}","{""precision"": 0.6, ""recall"": 1.0, ""f1"": 0.7499999999999999}","{""precision"": 0.3125, ""recall"": 0.8333333333333334, ""f1"": 0.45454545454545453}","{""precision"": 0.4, ""recall"": 0.6666666666666666, ""f1"": 0.5}"
NCT02309138,"{""precision"": 0.25, ""recall"": 0.625, ""f1"": 0.35714285714285715}","{""precision"": 0.4, ""recall"": 0.75, ""f1"": 0.5217391304347827}","{""precision"": 0.42857142857142855, ""recall"": 0.75, ""f1"": 0.5454545454545454}","{""precision"": 0.5454545454545454, ""recall"": 0.75, ""f1"": 0.631578947368421}"
NCT02314403,"{""precision"": 0.0625, ""recall"": 0.3333333333333333, ""f1"": 0.10526315789473684}","{""precision"": 0.2222222222222222, ""recall"": 0.6666666666666666, ""f1"": 0.3333333333333333}","{""precision"": 0.3157894736842105, ""recall"": 0.75, ""f1"": 0.44444444444444436}","{""precision"": 0.3333333333333333, ""recall"": 0.5714285714285714, ""f1"": 0.4210526315789474}"
NCT02317744,"{""precision"": 0.13333333333333333, ""recall"": 0.3333333333333333, ""f1"": 0.19047619047619044}","{""precision"": 0.45454545454545453, ""recall"": 0.8333333333333334, ""f1"": 0.5882352941176471}","{""precision"": 0.26666666666666666, ""recall"": 0.6666666666666666, ""f1"": 0.3809523809523809}","{""precision"": 0.5, ""recall"": 0.8333333333333334, ""f1"": 0.625}"
NCT02320123,"{""precision"": 0.21428571428571427, ""recall"": 0.5, ""f1"": 0.3}","{""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""f1"": 0.4705882352941177}","{""precision"": 0.18181818181818182, ""recall"": 0.6666666666666666, ""f1"": 0.28571428571428575}","{""precision"": 0.3333333333333333, ""recall"": 0.8333333333333334, ""f1"": 0.47619047619047616}"
NCT02320253,"{""precision"": 0.35294117647058826, ""recall"": 0.42857142857142855, ""f1"": 0.3870967741935484}","{""precision"": 0.5454545454545454, ""recall"": 0.42857142857142855, ""f1"": 0.4799999999999999}","{""precision"": 0.4375, ""recall"": 0.5, ""f1"": 0.4666666666666667}","{""precision"": 0.5454545454545454, ""recall"": 0.42857142857142855, ""f1"": 0.4799999999999999}"
NCT02320292,"{""precision"": 0.23809523809523808, ""recall"": 0.45454545454545453, ""f1"": 0.31249999999999994}","{""precision"": 0.29411764705882354, ""recall"": 0.45454545454545453, ""f1"": 0.35714285714285715}","{""precision"": 0.18181818181818182, ""recall"": 0.4, ""f1"": 0.25000000000000006}","{""precision"": 0.3333333333333333, ""recall"": 0.45454545454545453, ""f1"": 0.3846153846153846}"
NCT02320721,"{""precision"": 0.3125, ""recall"": 0.7142857142857143, ""f1"": 0.43478260869565216}","{""precision"": 0.45454545454545453, ""recall"": 0.7142857142857143, ""f1"": 0.5555555555555556}","{""precision"": 0.3333333333333333, ""recall"": 0.7142857142857143, ""f1"": 0.4545454545454545}","{""precision"": 0.45454545454545453, ""recall"": 0.7142857142857143, ""f1"": 0.5555555555555556}"
NCT02322320,"{""precision"": 0.2857142857142857, ""recall"": 1.0, ""f1"": 0.4444444444444445}","{""precision"": 0.3076923076923077, ""recall"": 0.6666666666666666, ""f1"": 0.42105263157894735}","{""precision"": 0.2222222222222222, ""recall"": 0.6666666666666666, ""f1"": 0.3333333333333333}","{""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""f1"": 0.4705882352941177}"
